日期,漲跌,動盪,交易量,自營商,投信,外資,3日,4日,5日,6日,7日,8日,9日,10日,target_1,target_2
2006/10/26,20.95,38.71,904.40953,3.86121453,2.36111809,62.54947455,1.45667,11.2375,17.284,28.57167,33.52429,30.0475,18.86667,17.379,-59.52,0
2006/10/25,-37.53,51.04,744.01542,-2.75464656,-6.13606345,35.57123454,-5.96667,0.655,13.336,18.16167,13.39,0.275,-1.64,-2.367,-64.69,0
2006/10/24,57.16,50.07,886.38361,0.14093711,5.18336449,77.59677509,38.40333,54.2,59.324,53.15167,37.84429,35.685,34.9,42.694,-10.68,0
2006/10/23,0.89,35.35,715.89443,-7.44670068,-6.5817268,0.21741522,15.10667,16.995,6.622,-13.00833,-16.37714,-17.8975,-9.72222,-5.391,40.58,1
2006/10/20,43.54,26.75,708.48169,3.13367502,-4.14570545,6.74787156,21.77,7.3875,-16.5,-19.99667,-21.34429,-11.8275,-6.88,-1.979,20.52,1
2006/10/19,-21.77,59.14,696.87067,-18.58088803,-3.31937889,-4.51847494,-33.69,-64.165,-67.536,-68.44167,-57.05714,-51.28,-45.73889,-29.08,101.59,1
2006/10/18,-57.53,55.38,748.45906,-16.55997819,-16.24730018,-35.12463086,-63.78333,-62.65,-60.36,-44.79667,-36.83571,-29.68625,-10.54111,-3.415,22.66,1
2006/10/17,-76.29,63.55,846.45971,-3.82485745,-4.66484035,36.00211695,-26.00333,-17.92,3.774,14.555,23.60286,45.67125,53.73556,59.78,-35.76,0
2006/10/16,74.57,60.74,1128.6476,4.07306441,0.19554603,120.1016783,52.39667,81.0075,93.756,103.82667,128.48571,136.7425,142.71222,155.278,-155.59,0
2006/10/14,8.05,50.79,759.82327,8.32986341,-4.93327562,26.79744551,33.44,42.625,50.022,75.33,81.70714,85.98125,97.96111,107.338,-59.25,0
2006/10/13,84.22,49.86,1025.59579,7.7548163,-2.04284823,90.65385934,48.78333,54.4775,82.346,87.275,90.21429,102.15625,111.21444,112.346,6.33,1
2006/10/12,-22.09,56.47,944.91301,-5.19767833,-4.99340146,3.82414722,-11.58333,18.7125,20.51,21.03,32.53,40.89625,40.60889,44.831,166.84,1
2006/10/11,9.43,38.04,985.89216,-7.98538197,-0.75186067,24.70565211,47.04,47.7275,47.326,60.04167,68.82857,67.775,71.90222,74.258,70.18,1
2006/10/5,122.26,77.69,1140.67347,43.47433709,9.68573589,92.45692267,54.20667,49.7275,62.62,70.87,68.02714,71.46,73.07889,76.935,71.56,1
2006/10/4,-81.9,105.69,779.71794,-19.25164717,-2.24880249,-10.70547299,-55.95667,-43.985,-37.216,-42.895,-40.59143,-40.04625,-36.77667,-34.59,109.6,1
2006/10/3,-4.07,40.82,764.09173,5.61374059,2.07626505,13.32935674,23.25333,35.38,30.426,34.54333,36.13286,40.52625,43.46667,47.031,49.79,1
2006/10/2,77.9,54.35,765.39375,11.3239744,7.47016862,50.51589608,51.24333,42.1025,45.522,46.225,50.38571,52.97,56.32667,58.602,36.29,1
2006/9/29,-2.07,43.2,702.4359,0.2625177,3.35388603,-14.4401195,-21.76333,-20.9975,-22.43,-19.11667,-17.36286,-14.5325,-12.78667,-11.451,-8.07,0
2006/9/28,-61.15,103.89,931.71403,-5.98251806,-4.02060644,33.085164,-25.92667,-25.9675,-20.87,-18.18667,-14.53857,-12.315,-10.65333,10.815,71.76,1
2006/9/27,44.52,38.72,820.77547,6.69970195,3.65860461,48.70466217,26.52667,35.0625,39.326,44.18833,47.07571,49.165,73.16667,100.59,14.68,1
2006/9/26,-9.46,59.42,648.81049,-1.41783523,5.46708404,16.18430285,2.23,4.6375,8.506,10.40167,11.66857,37.7925,67.24667,84.21,-18.7,0
2006/9/25,25.61,77.03,675.16398,6.65251376,-5.30976959,-23.21558134,15.64333,20.0925,21.942,23.07333,52.65143,85.1125,103.02667,121.272,-26.09,0
2006/9/22,-4.29,36.88,647.81354,0.29142478,-6.6361942,-11.88993577,1.18,1.8175,2.078,35.81667,71.66143,90.295,109.13667,117.395,60.67,1
2006/9/21,12.12,76.65,868.85076,-5.28633063,-6.40272479,50.62109024,6.71333,6.8875,47.27,87.895,107.48429,127.06875,134.72889,140.934,11.86,1
2006/9/20,-4.1,50.94,731.76723,-2.54958545,-6.36922633,9.09036604,-2.93667,46.9675,93.354,113.27833,133.10143,139.45,144.47333,149.28,33.44,1
2006/9/19,-0.61,56.23,879.33106,3.73027997,4.51368709,71.3025191,66.72333,120.7925,140.034,159.385,163.47143,166.6325,169.96667,172.317,3.73,1
2006/9/18,201.39,111.18,1113.56619,33.78119029,8.63980959,126.7789661,161.66667,175.6525,191.872,191.32667,191.04714,191.8225,192.07333,187.641,7.41,1
2006/9/15,82.22,105.22,571.31201,13.10219785,-3.20629967,58.36888216,32.81333,38.45,28.202,21.49833,17.83571,14.6925,7.1,-0.579,196.68,1
2006/9/14,-66,141.48,764.84161,-21.24903449,-1.82285386,70.13841023,-30.95333,-46.9675,-56.422,-61.41167,-65.42857,-74.2325,-82.86333,-79.836,283,1
2006/9/13,39.14,58.32,611.21315,-16.09650219,-7.9298897,77.17384804,3.37667,-4.5275,-7.694,-10.33333,-18.83714,-27.22125,-22.70667,-15.126,217.61,1
2006/9/12,-68.15,77.67,651.38133,-5.54760213,-11.63584128,-1.32630237,-45.17667,-48.7575,-51.54,-61.11667,-70.25,-64.685,-55.94667,-46.491,55.36,1
2006/9/11,0.77,128.29,801.89664,3.19862052,0.43517579,8.77330326,3.14,3.725,-5.19,-13.80833,-5.77571,5.21,16.49333,36.241,-95.01,0
2006/9/8,7.88,64.06,635.39569,8.27772232,-2.49316381,7.32748596,4.19667,-7.2575,-17.34,-7.50833,5.18429,17.785,39.49778,60.383,-28.24,0
2006/9/7,-3.17,58.95,613.54475,3.98428841,-9.4022916,-24.01978247,-17.55667,-29.555,-16.89,-1.83167,12.44571,36.555,59.21222,69.192,-59.5,0
2006/9/6,-46.33,86.42,731.51717,-10.62790956,-5.66489366,38.23981866,-36.23667,-17.9425,0.972,17.69,44.94714,69.78375,80.05,85.821,5.48,1
2006/9/5,-16.05,41.23,770.03256,11.03412675,-6.18698965,71.28151602,22.40667,47.545,67.558,98.76833,126.08286,136.38625,141.68667,145.358,-41.62,0
2006/9/4,99.32,55.14,923.12455,30.09751914,-5.23812137,107.0983439,79.44333,100.4975,134.572,163.14667,171.92,175.4475,177.55889,175.861,-65.55,0
2006/9/1,39.69,32.9,737.89282,8.4501487,-1.9724104,68.34900167,34.67667,68.895,96.456,101.25333,101.19143,100.43375,96.08111,101.027,36.94,1
2006/8/31,24.65,55.85,898.92263,16.76820846,2.92261158,121.2983376,52.17,80.88,81.814,78.36667,75.09143,68.40125,72.56222,54.375,122.96,1
2006/8/30,107.21,79.13,809.77644,24.91698876,12.02729373,79.47912067,83.19,77.6175,69.39,62.95667,53.52286,56.9825,35.76667,17.556,163.66,1
2006/8/29,35.15,40.22,521.13518,3.20868494,-4.67651039,18.10460761,-3.72,-20.4725,-31.662,-44.76667,-42.08714,-66.9725,-87.70333,-100.605,171.55,1
2006/8/28,-81.46,92.7,513.89161,1.05983168,-7.30212215,-18.59318445,-62.44667,-74.7275,-88.87,-84.25167,-111.69,-133.81625,-146.93333,-149.277,167.01,1
2006/8/25,-24.42,74.72,597.98748,4.0922411,-7.2681117,-0.33672653,-18.17667,-29.6275,-19.642,-48.845,-71.47286,-83.84,-84.40333,-84.531,60.9,1
2006/8/24,-5.69,45.26,587.16106,2.33947966,-1.90053522,-19.49447896,-15.08333,-0.1325,-34.194,-58.965,-71.39714,-70.53375,-69.50333,-64.599,-70.73,0
2006/8/23,-33.87,132.75,763.0972,-5.17069934,0.65528436,-24.7993132,5.51333,-37.0525,-65.068,-77.60667,-74.92,-72.50125,-66.08667,-61.706,-111.57,0
2006/8/22,84.28,72.92,633.14244,-10.50701518,-2.82647669,-5.44061275,-15.53333,-47.465,-59.258,-53.53667,-48.98857,-40.4775,-34.69222,-29.525,-63.98,0
2006/8/21,-215.16,217.54,884.5448,-25.49888051,-10.02718732,18.79941469,-147.56667,-158.3525,-148.524,-141.43333,-130.54,-123.30875,-117.08556,-104.999,44.72,1
2006/8/18,-12.38,41.65,819.55883,0.94559895,-0.44614095,52.98141196,4.02333,29.505,45.44,62.86333,74.23571,83.43875,98.49444,119.092,-164.75,0
2006/8/17,36.83,39.21,1192.67134,-8.99342126,3.15925607,135.1230854,51.72,69.18,87.816,98.98833,107.73857,123.18625,144.70444,159.319,-143.26,0
2006/8/16,81.5,36.76,1088.72241,11.94222639,7.67812761,102.223386,55.41,72.94,81.956,88.865,103.95429,125.9625,140.19111,149.603,-190.71,0
2006/8/15,3.23,33.15,689.13326,2.28681502,1.02939507,38.92580627,15.75333,20.945,25.138,39.78,62.45714,76.215,84.72556,90.624,105.95,1
2006/8/14,40.8,47.37,689.87088,5.28713514,-4.0946745,35.64359742,24.69667,28.1925,44.506,69.63667,83.87286,92.08625,97.46333,104.761,121.56,1
2006/8/11,-7.51,57.96,876.95003,-1.86385339,1.32935502,64.25071135,-3.21,14.8325,42.764,57.05167,64.44143,68.84625,75.60111,79.693,125.53,1
2006/8/10,5.39,51,1005.62733,8.7897803,7.1640685,56.34300842,27.28667,60.965,75.972,82.69167,86.19143,92.56125,96.05778,96.306,36.52,1
2006/8/9,71.08,85.9,900.03566,21.46740837,5.87709945,89.56903144,75.89667,89.575,93.84,95.16667,100.39429,102.675,101.61667,102.852,38.68,1
2006/8/8,85.53,60.98,595.64542,11.26144807,5.80075095,26.83152362,48.35333,46.22,43.12,46.04667,46.26286,43.23875,43.2,51.455,68.96,1
2006/8/7,-26,44.97,565.29404,-0.20592841,-0.94352416,-14.86366145,-23.90333,-31.63,-30.274,-31.55667,-36.11429,-36.93,-28.35778,-22.96,162,1
2006/8/4,-19.71,70.12,693.48585,-0.28210974,5.46972268,-18.81962652,-16.17333,-11.8425,-11.868,-16.13333,-16.20571,-5.9025,0.48889,8.738,130.61,1
2006/8/3,-9.1,54.87,801.23921,4.36369671,5.64292031,10.8020701,3.92,4.875,0.35,0.80333,12.96429,20.26,29.41889,30.708,39.82,1
2006/8/2,29.96,66.9,614.91838,6.09334296,-0.00426953,-15.03080996,15.6,9.5375,10.064,24.225,32.25429,42.19625,43.22,41.666,-54.81,0
2006/8/1,-13.12,42.41,577.02385,4.95883829,-3.49573133,2.83552507,-17.24333,-17.38,-0.89,7.67,18.26429,18.6625,16.33556,31.124,1.15,1
2006/7/31,-25.49,102.85,730.59022,1.22232565,5.88843896,10.62621131,-10.05333,12.0075,22.324,34.42833,34.44857,31.4975,47.70222,59.859,7.74,1
2006/7/28,20.82,41.99,759.26125,10.82831651,7.09941347,5.88071305,41.5,53.395,66.804,65.68,61.48714,79.155,92,105.027,-8.65,0
2006/7/27,82.86,88.81,753.63326,11.74032571,6.87190861,45.18479658,50.37333,62.685,57.996,50.915,69.64286,82.68,95.87667,89.411,-17.79,0
2006/7/26,-14.6,46.55,680.95888,-4.22384131,0.08188882,-26.71246114,0.72,-10.365,-21.762,-1.61,11.63143,25.00125,16.48556,-4.284,78.19,1
2006/7/25,31.36,44.84,720.01929,5.37605265,6.11039274,44.07882813,0.78,-12.6025,12.668,28.17,43.17286,33.14625,9.84,-15.454,89.08,1
2006/7/24,-60.38,54.96,579.05638,6.34292552,-0.10488977,-63.02527945,-48.16333,-15.525,2.444,19.00833,6.52143,-20.29,-48.53111,-71.628,99.62,1
2006/7/21,-23.73,49.93,655.07365,6.55110689,3.50225771,-14.4600698,39.68,63.435,83.19,67.98833,37.19143,5.7825,-19.20667,-43.531,-43.62,0
2006/7/20,166.5,52.4,783.38467,14.60424315,3.45390505,86.99694096,108.31,127.7175,105.316,67.12,30.33857,2.1225,-24.63778,-43.861,-52.75,0
2006/7/19,-8.07,82.58,646.09718,5.95173686,4.57211777,-46.73393405,3.79,-34.855,-85.956,-131.105,-164.07429,-194.2175,-215.23444,-231.894,82.39,1
2006/7/18,27.51,48.97,593.30897,-3.51172206,-4.16258232,-68.19286537,-38.40333,-99.375,-149.256,-183.35,-213.89286,-234.06875,-249.59,-262.096,134.7,1
2006/7/17,-170.23,183.92,693.31529,-18.07472598,-3.60693339,-56.71911736,-160.01,-214.08,-247.53,-277.05167,-295.01714,-308.29875,-318.72778,-334.526,185.94,1
2006/7/14,-139.57,75.73,738.93918,-12.77313079,-7.19220925,-181.1324272,-115.21,-139.1825,-162.232,-173.95667,-182.11143,-188.33875,-201.46556,-210.366,-150.79,0
2006/7/13,-66.49,61.5,605.38435,-7.30025297,-9.53520122,-67.58526181,-46.00667,-63.22,-69.178,-72.89333,-75.67429,-87.07875,-94.17,-98.434,-282.29,0
2006/7/12,-5.04,113.08,829.63533,0.00663174,1.73327257,9.30785494,-17.80333,-19.9825,-20.982,-21.79667,-33.02857,-39.45125,-42.88111,-35.923,-376.29,0
2006/7/11,-43.33,63.51,678.4795,-5.61474486,-4.5488511,-10.96706939,-21.60333,-21.1875,-21.116,-33.49333,-40.04714,-43.20125,-34.87444,-21.567,-211.1,0
2006/7/10,21.85,106.2,688.76614,8.6586929,-2.78177351,-8.57014141,15.08,16.935,3.138,-3.39167,-6.04286,4.09625,19.36667,28.437,-114.86,0
2006/7/7,1.54,43.28,735.48842,-3.43491283,4.0242188,2.91377374,0.73,-17.9275,-25.92,-28.9,-17.16857,-0.0625,9.74667,22.465,-26.52,0
2006/7/6,-0.89,50.58,689.32513,-6.5139472,-14.74888284,-57.66119624,-25.44333,-33.94,-36.22,-21.57,-1.61143,9.425,23.42111,41.755,-19.94,0
2006/7/5,-74.55,89.97,798.21919,2.0136429,-3.408479,-7.21828839,-44.36333,-44.385,-24.994,-0.99,11.66143,27.23875,47.28444,60.037,22.5,1
2006/7/4,16.01,67.16,913.02101,7.3399669,1.83028325,76.54002532,15.37,43.3075,73.362,88.155,105.68,127.745,141.25778,170.624,-73.9,0
2006/7/3,14.09,30.09,691.25059,11.7183205,-0.91591538,38.505826,41.73333,75.6925,89.776,107.28333,129.98429,142.905,173.57222,191.71,-59.43,0
2006/6/30,97.02,48.69,1162.103,7.5022582,5.67519601,180.3772671,86.83333,98.13,114.65,137.55833,149.23,181.17875,198.92111,191.166,-44.45,0
2006/6/29,66.46,48.99,920.22816,5.74512329,3.7903538,28.65811127,33.82,46.2925,68.05,77.08167,110.04143,126.76625,115.38667,107.01,127.12,1
2006/6/28,-31.46,59.28,781.7526,-3.06789317,-13.35535791,-41.32253382,-4.73667,18.6025,26.038,61.92167,78.41571,63.35,52.44,58.65,177.57,1
2006/6/27,48.71,109.78,898.81926,9.83358511,10.54039336,12.85732414,56.26333,64.0075,105.766,122.945,103.86,90.455,96.62667,97.302,132.02,1
2006/6/26,71.37,100.43,698.3637,11.49592314,11.73811746,-0.13467614,36.63333,83.4975,98.824,72.46,54.66714,59.995,59.40333,72.11,83.71,1
2006/6/23,-32.84,100.68,777.9629,4.49476776,11.77843486,-16.38929272,39.96,52.16,15.582,-7.59167,-2.80429,-4.54125,8.75222,8.818,88.62,1
2006/6/22,185.56,90.78,777.10893,3.47214279,13.82298476,41.73670243,102.38667,52.3175,23.73,29.56833,27.65,42.68625,42.63778,42.426,87.24,1
2006/6/21,-63.96,108.59,816.28805,-12.1943878,-0.48767063,-12.71800851,-115.80333,-155.8975,-150.078,-153.30167,-136.77571,-137.5925,-138.42,-127.8,224.09,1
2006/6/20,-219.49,227.48,969.53389,-5.5173808,-8.5327377,-105.4315423,-143.90333,-123.6375,-120.002,-95.61167,-93.28857,-91.7625,-78.04,-95.155,88.76,1
2006/6/19,7.27,62.65,804.54341,4.8733134,0.37209897,11.5162197,54.64,69.4875,104.756,110.65333,114.61857,131.695,113.76222,87.663,-97.89,0
2006/6/16,149.38,79.2,1106.25332,10.08098711,-1.86346095,103.2576699,85.38,123.675,125.514,126.45167,143.23857,120.7125,90.13333,67.17,-276.18,0
2006/6/15,-42.62,116.36,832.85886,-1.65589438,7.7179325,-23.8792899,15.52,7.5125,2.362,17.73167,-11.42286,-47.98,-74.74667,-120.597,-62.84,0
2006/6/14,131.8,154.64,950.04936,6.6959199,2.08392797,-70.97984695,52.63667,45.5725,63.898,29.29333,-12.21429,-41.47,-91.37667,-122.622,114.03,1
2006/6/13,-105.69,73.17,780.37996,-13.90282135,-0.04213485,-150.5725312,-71.03667,-51.9275,-96.648,-146.05,-179.19429,-234.59875,-268.04667,-292.216,238.56,1
2006/6/12,-1.73,103.97,750.97332,-11.52540988,10.67849292,-75.04356085,36.45333,-15.12,-69.57,-103.37,-162.42286,-195.8625,-218.99444,-240.693,-16.51,0
2006/6/9,112.82,182.25,1190.3047,-7.59383554,5.7538213,-151.887822,-18.43,-85.2325,-122.314,-187.76333,-222.11286,-244.63875,-265.70667,-282.624,24.38,1
2006/6/8,-280.93,232.29,1197.23468,-26.218409,0.84061691,-121.4102643,-226.46333,-265.7125,-338.136,-371.95167,-392.40714,-411.74,-426.84667,-437.146,5.4,1
2006/6/7,-117.53,86.8,827.62155,-18.96996579,-6.18875096,-78.2028459,-73.35333,-141.74,-165.412,-176.87833,-189.63,-199.2725,-204.78778,-210.736,-169.84,0
2006/6/6,15,117.61,946.83968,-12.94153592,-15.9152957,-79.98334362,-71.45667,-89.235,-94.724,-103.705,-110.21,-112.85625,-116.62111,-116.33,-285.64,0
2006/6/5,-244.37,266.91,1007.68581,-21.68799081,-7.2079216,36.56627405,-133.98,-133.405,-139.446,-143.57833,-143.97857,-146.19875,-144.25556,-152.129,-383.46,0
2006/6/2,86.8,81.7,956.00798,-5.1229286,4.27195225,49.39185816,66.49667,70.0625,72.076,76.395,77.28571,82.0825,75.33778,56.353,-346.9,0
2006/6/1,25.89,53.92,920.26353,-9.72862161,1.13438266,0.95781068,6.61667,3.295,4.874,3.36667,7.00857,-2.045,-24.18556,-37.886,-142.57,0
2006/5/30,-31.93,83.55,1071.14343,-1.75318217,4.88235131,28.84117329,-21.49667,-19.7975,-21.85,-17.71333,-28.22714,-53.09875,-67.98556,-88.175,-131.68,0
2006/5/29,-0.63,55.2,833.61319,-18.08519859,0.66538442,9.36015798,5.53333,4.6175,10.674,-1.00167,-28.75429,-44.55375,-66.04222,-78.54,80.76,1
2006/5/26,17.86,119.78,1271.83088,-11.45151309,14.91032252,-34.85691253,6.78667,13.9725,-0.572,-32.91667,-50.28857,-73.6675,-86.63667,-107.657,-6.67,0
2006/5/25,-15.36,71.53,1080.86125,-22.5325739,1.84240913,-85.21233952,0.77,-18.575,-57.36,-76.53,-102.05143,-115.32625,-137.47889,-165.462,-14.7,0
2006/5/24,33.03,141.17,1297.7484,-25.91996265,9.09564624,-48.3026049,-9.40667,-56.34,-76.476,-103.7,-116.44143,-139.30375,-168.48667,-200.082,1.87,1
2006/5/23,-94.28,75.6,1047.38417,-22.53558214,-1.38160852,-112.2948392,-108.15,-128.625,-157.47,-168.87833,-192.23429,-222.5775,-255.34333,-277.882,35.53,1
2006/5/22,-135.89,174.16,1225.40804,-18.32262339,11.5864414,-99.05104839,-77.22,-102.5575,-108.374,-129.99333,-160.09429,-192.98125,-214.47778,-238.098,-76.61,0
2006/5/19,40.12,86.58,1068.82293,7.1600464,1.52711228,-82.69349296,-0.85333,0.4225,-20.102,-50.88667,-84.66,-105.3975,-128.66333,-155.787,-197.14,0
2006/5/18,-82.8,58.22,1145.4196,-2.8749014,-1.45531128,-198.3942718,-39.55667,-65.2475,-101.184,-138.89,-160.57429,-184.86625,-213.21667,-225.536,-190.05,0
2006/5/17,46.93,86.29,1105.65801,-16.80181183,1.1865266,-19.48029491,-4.19667,-43.68,-83.868,-104.53667,-128.47571,-157.06875,-167.79556,-173.837,-178.57,0
2006/5/16,-106.45,133,1273.77363,-19.12207769,-13.79389544,-131.5761902,-105.17,-151.765,-172.374,-196.81833,-226.43714,-235.7,-240.08222,-233.321,4.25,1
2006/5/15,-102.61,73.89,1249.18617,-9.44953551,-11.01339253,-148.9323907,-95.90333,-109.0175,-129.732,-157.72667,-162.92143,-163.6425,-152.79556,-139.841,-142.32,0
2006/5/12,-82.49,58.69,1284.19651,1.11807808,-0.81883701,-94.23626213,-42.74667,-59.555,-86.662,-87.465,-84.41,-69.285,-52.76889,-36.773,-162.13,0
2006/5/11,36.74,106.48,1382.88182,7.53711024,1.9710666,33.61114402,3.08333,-25.8375,-22.468,-15.98833,3.30714,23.125,41.63111,59.992,-291.55,0
2006/5/10,-64.23,153.98,1769.56074,-1.443594,-7.90747282,-20.63454399,-71.19,-64.825,-55.926,-32.88167,-10.31143,10.095,29.91778,42.499,-148.36,0
2006/5/9,-85.11,111.88,1619.34252,-7.53223226,-14.05176702,111.6580479,-22.20333,-5.6775,24.772,52.2,75.76714,97.8875,111.45111,133.206,-109.98,0
2006/5/8,103.61,72.06,1576.28205,-2.75658544,-5.98315777,136.3159021,77.54,116.075,147.75,173.505,196.98143,210.4925,233.11667,247.606,-112.6,0
2006/5/5,25.4,100.41,1913.09776,5.03417483,8.26843602,166.33735,51.15667,81.0775,104.596,126.20167,136.95286,158.64625,171.50778,182.096,-45.73,0
2006/5/4,102.67,73.38,1758.96114,0.06285169,0.17599018,129.2270811,82.70333,105.345,126.042,134.37833,155.91,167.54625,176.92889,183.466,43.9,1
2006/5/3,42.77,31.33,1553.96548,7.55799629,-1.12528044,117.3239815,37.79,54.8825,58.584,79.225,88.81143,96.375,101.18111,111.422,231.68,1
2006/5/2,27.83,75.46,1431.00098,-12.36416475,-0.11974365,41.802082,30.40667,30.46,52.3,60.84333,67.37286,71.05875,81.03222,93.943,170.84,1
2006/4/28,35.56,80.5,1336.47555,-13.21162396,-6.38904211,49.13075798,12.78333,37.545,45.182,50.77167,53.38,63.33125,76.55111,86.064,173.27,1
2006/4/27,-32.77,93.14,1714.40707,-13.0702223,-3.57070695,132.6285902,14.5,20.9175,25.366,26.71667,36.81857,50.56,60.06667,72.427,106.16,1
2006/4/26,109.04,125.6,1249.51758,1.54866329,-12.34476264,46.47149197,60.66,64.4775,64.83,75.725,90.55286,100.345,113.24444,133.244,30.62,1
2006/4/25,-36.1,113.57,1354.46194,-18.10576743,-6.18332165,55.64383051,-23.07,-28.0025,-18.17,-3.395,5.64,18.36,39.00889,60.252,111.83,1
2006/4/24,2.99,84.1,1195.00258,-9.30482486,-9.50072334,35.64481771,-1.23667,13.3875,32.026,42.68,57.08286,79.985,103.04667,126.629,40.17,1
2006/4/21,-9.69,67.81,1685.80963,0.224785,-2.21266625,158.0768322,14.86,37.0425,48.226,63.60667,88.42143,112.9375,137.70889,155.179,75.93,1
2006/4/20,63.96,76.79,1380.65197,10.78097261,-7.19479462,124.8277073,59.08,69.9725,86.018,112.84833,138.76143,164.6125,182.11111,195.98,-42.8,0
2006/4/19,49.32,54.65,1443.05363,13.8993915,-7.6027358,130.3529541,29.33667,43.5625,71.458,97.92833,124.16857,140.915,153.79556,166.212,57.26,1
2006/4/18,-10.63,88.99,1106.67493,-2.03253754,-10.7469049,58.99774954,8.76333,40.0025,68.194,95.54333,111.72571,123.7,135.36,154.21,103.59,1
2006/4/17,47.55,65.33,1270.24753,13.30286671,-9.98949998,148.0773691,63.96667,95.8725,125.282,140.97667,152.00143,162.91,181.97444,197.71,102.65,1
2006/4/14,96.8,76.07,1197.75044,23.35494839,-1.3803374,123.8489284,80.28,109.0525,121.622,129.785,138.63286,157.17125,172.12778,188.772,86.24,1
2006/4/13,47.24,39.79,1313.73667,11.52147184,-1.87081384,72.99265233,48.60333,55.2275,58.942,64.93833,82.82429,96.84375,112.94667,132.62,133.72,1
2006/4/12,51.33,103.83,1100.34032,14.94404802,-3.01752355,44.00989918,26.39667,26.4375,30.686,49.38833,63.43857,79.825,100.11556,121.151,191.59,1
2006/4/11,-23.47,52.42,866.82188,6.97266752,-15.77929793,25.04664316,-16.08,-12.9725,7.936,22.68167,39.89857,61.3,83.28222,105.286,195.37,1
2006/4/10,-1.3,57.66,926.89914,15.3290862,-14.2431855,74.83915262,6.17333,33.39,50.688,70.01833,93.52714,117.1625,140.45444,162.288,75.1,1
2006/4/7,21.12,80.55,1222.25895,4.57186304,11.71301788,156.140369,45.82,64.66,85.322,110.415,135.2,159.31125,181.62,203.99,26.56,1
2006/4/6,95.22,50.14,1158.05188,12.50941328,-8.92111547,132.5388137,65.09333,85.5325,111.378,136.61333,160.95,183.2025,205.53556,224.604,-3.65,0
2006/4/4,4.84,32.14,1012.63657,15.67543826,-11.24655464,74.38882323,18.82333,44.0025,68.716,92.555,114.15429,136.0075,154.34,166.34,115.04,1
2006/4/3,46.79,56.13,1007.79273,28.87006405,2.20378252,57.5462802,53.83,81.055,106.226,128.34,150.59714,168.7925,179.98222,182.257,121.18,1
2006/3/31,67.91,67.77,1109.83403,21.48140359,1.008844,140.9000137,61.28333,85.9925,107.218,128.90667,146.11571,155.69,155.71778,149.891,146.85,1
2006/3/30,48.03,54.46,1077.31532,4.59419275,7.84285459,62.95884173,46.74667,66.1125,86.778,102.55833,110.02143,107.2725,98.63556,90.521,119.54,1
2006/3/29,44.18,53.63,816.38157,12.86181094,6.06040546,32.78380356,40.12,60.4425,75.04,80.32833,74.56714,62.935,52.54889,46.599,162.73,1
2006/3/28,32,44.73,704.62372,-0.92319078,7.87744645,19.01638514,36.41,49.62,52.214,42.815,27.74571,14.9375,7.59667,0.352,160.12,1
2006/3/27,45.23,31.15,652.99857,-6.39685955,-4.93662867,31.52922454,34.16,33.2675,19.378,0.37,-14.92857,-23.45375,-31.60889,-32.264,124.21,1
2006/3/24,12.02,49.73,773.82798,0.29844746,-4.57443963,-22.4259322,-0.87333,-21.0075,-44.786,-62.64667,-72.03429,-80.79,-81.07889,-89.772,121.41,1
2006/3/23,-26.66,73.75,856.79794,-19.00329237,-14.01201593,-27.61679616,-40.03,-68.0025,-87.196,-96.06,-104.35143,-103.23375,-111.76667,-113.198,89.25,1
2006/3/22,-66.77,53.91,812.23611,-11.68337461,-9.57369413,-109.6780866,-64.01,-82.335,-88.612,-95.08333,-91.32143,-99.0775,-99.11556,-98.725,30.59,1
2006/3/21,-58.49,77.98,905.67935,-13.31032996,-17.31329868,-6.35673707,-43.01,-43.995,-47.33,-39.77167,-46.46143,-44.735,-42.92444,-38.786,-81.41,0
2006/3/20,-12.05,58.95,990.17983,-1.4421197,-10.29466578,-19.58096115,-0.17,-0.6725,10.764,4.285,7.36429,10.2,15.39444,16.092,-151.92,0
2006/3/17,23.59,58.72,912.38322,-9.28582654,-6.81171213,-55.24124698,11.15333,25.505,17.192,20.64167,23.70714,29.36875,29.93,22.216,-137.31,0
2006/3/16,-13.72,89.2,1304.78623,21.77327835,4.82246154,-19.75172665,10.41667,-2.1,1.18,4.06833,9.97429,10.08125,1.09444,-3.883,-46.95,0
2006/3/15,58.69,55.9,965.74957,7.7905901,-9.088539,6.61751571,10.92,15.195,18.602,25.35667,25.24143,14.95125,9.40556,-3.961,-2.18,0
2006/3/14,-84.62,100.98,876.81012,-10.24062331,-1.09152645,-30.02163302,-38.43,-35.4375,-28.262,-29.24167,-41.60286,-48.10875,-63.09111,-72.12,68.56,1
2006/3/13,53.95,48.62,837.91553,5.48314962,10.36235986,15.67090147,37.37,49.2925,49.53,36.08333,29.63857,13.6425,4.48667,2.338,-39.65,0
2006/3/10,4.21,55.38,842.28849,-4.5311829,-10.57076125,7.37471022,11.77333,7.9625,-10.65,-19.37167,-38.35857,-48.9025,-51.35222,-50.971,28.02,1
2006/3/9,26.9,40.33,672.14793,-7.64829761,-0.33447889,-6.01535407,6.40667,-17.5225,-27.456,-48.96167,-60.09857,-61.98125,-60.84444,-53.582,-26.46,0
2006/3/8,-34.58,85.13,908.98571,-10.59564172,-13.39043931,-108.9891476,-50.26333,-61.22,-85.654,-97.015,-97.73571,-95.35,-86.43556,-84.905,85.06,1
