日期,指數,指數%,動盪%,交易量%,融資%,融券%,自營商,投信,外資,5日%,10日%,20日%,60日%,120日%,240日%
2006/7/12,6634.09,-0.07597,1.68138,18.21955,-0.22486,-0.28959,0.00663174,1.73327257,9.30785494,-0.31628,-0.54149,0.87342,-3.22423,-1.31546,2.84861
2006/7/11,6639.13,-0.65265,0.94754,-1.51613,-0.03777,1.70698,-5.61474486,-4.5488511,-10.96706939,-0.31805,-0.32485,1.07299,-3.23774,-1.25133,2.93826
2006/7/10,6682.46,0.32698,1.58632,-6.78347,0.04803,-0.87137,8.6586929,-2.78177351,-8.57014141,0.04696,0.42555,1.94036,-2.6465,-0.60331,3.5829
2006/7/7,6660.61,0.02312,0.64871,6.27655,-0.09847,-2.82425,-3.43491283,4.0242188,2.91377374,-0.38915,0.33728,1.79851,-3.02659,-0.94084,3.28279
2006/7/6,6659.07,-0.01337,0.75957,-15.7972,0.45888,-1.99446,-6.5139472,-14.74888284,-57.66119624,-0.54392,0.62704,1.93797,-3.08743,-0.96846,3.27571
2006/7/5,6659.96,-1.11938,1.33457,-14.38224,-0.06743,-2.64355,2.0136429,-3.408479,-7.21828839,-0.37529,0.90146,2.19676,-3.09821,-0.96133,3.30418
2006/7/4,6734.51,0.23773,0.98917,24.28974,-0.11168,0.26219,7.3399669,1.83028325,76.54002532,1.08934,2.53358,3.31449,-1.98679,0.16169,4.38953
2006/7/3,6718.5,0.20972,0.44675,-68.11602,-0.10449,0.84877,11.7183205,-0.91591538,38.505826,1.33625,2.85346,3.08724,-2.24159,-0.05852,4.18386
2006/6/30,6704.41,1.44711,0.72336,20.81355,-0.41737,1.40974,7.5022582,5.67519601,180.3772671,1.71007,2.85135,2.88598,-2.46698,-0.23693,4.00485
2006/6/29,6607.39,1.00584,0.73965,15.04796,0.07635,5.41473,5.74512329,3.7903538,28.65811127,1.02991,1.61955,1.26686,-3.96177,-1.68908,2.62087
2006/6/28,6540.93,-0.48097,0.90629,-14.9749,0.20572,-0.82388,-3.06789317,-13.35535791,-41.32253382,0.39808,0.89666,0.06076,-5.03169,-2.71825,1.6573
2006/6/27,6572.39,0.74113,1.6576,22.3021,-0.12151,2.18522,9.83358511,10.54039336,12.85732414,1.60925,1.48047,0.30633,-4.54746,-2.22447,2.14885
2006/6/26,6523.68,1.09401,1.53353,-11.39796,-0.16518,2.54478,11.49592314,11.73811746,-0.13467614,1.51485,1.10536,-0.67296,-5.32135,-2.98253,1.44061
2006/6/23,6452.31,-0.50897,1.55781,0.10977,-0.02392,-6.09266,4.49476776,11.77843486,-16.38929272,0.24149,0.13666,-2.06225,-6.4797,-4.12307,0.36926
2006/6/22,6485.15,2.86131,1.39922,-5.04165,0.13232,1.77831,3.47214279,13.82298476,41.73670243,0.36591,0.6542,-1.86102,-5.94089,-3.60356,0.88542
2006/6/21,6299.59,-1.0153,1.69693,-18.7735,-1.19716,-16.87119,-12.1943878,-0.48767063,-12.71800851,-2.38235,-2.0287,-5.17245,-9.04473,-6.6463,-2.02
2006/6/20,6363.55,-3.44918,3.47183,17.01751,-0.90165,-12.92188,-5.5173808,-8.5327377,-105.4315423,-1.88577,-1.49531,-4.5431,-7.9689,-5.59696,-0.99083
2006/6/19,6583.04,0.11044,0.94867,-37.50076,-0.28617,2.49017,4.8733134,0.37209897,11.5162197,1.5913,1.33165,-1.49396,-4.36929,-2.08432,2.38473
2006/6/16,6575.77,2.27167,1.19469,24.71355,-0.31298,5.00781,10.08098711,-1.86346095,103.2576699,1.90873,1.02148,-1.97959,-4.43607,-2.17796,2.29368
2006/6/15,6426.39,-0.6632,1.78053,-14.07087,-0.55125,-1.37638,-1.65589438,7.7179325,-23.8792899,0.03675,-1.87659,-4.70663,-6.83313,-4.52388,0.0402
2006/6/14,6469.01,2.03741,2.38094,17.85901,0.2855,4.053,6.6959199,2.08392797,-70.97984695,0.98776,-1.89553,-4.55044,-6.1525,-3.81361,0.70429
2006/6/13,6337.21,-1.66777,1.143,3.76825,0.21671,-0.4053,-13.90282135,-0.04213485,-150.5725312,-1.52509,-4.61111,-7.19896,-8.3759,-5.94198,-1.35458
2006/6/12,6442.9,-0.02685,1.61364,-58.5016,-0.21509,-0.10835,-11.52540988,10.67849292,-75.04356085,-1.07979,-3.73579,-6.09167,-6.64149,-4.19426,0.30671
2006/6/9,6444.63,1.7506,2.82507,-0.5822,-0.11901,-2.97423,-7.59383554,5.7538213,-151.887822,-1.89792,-4.38542,-6.71184,-6.63247,-4.14345,0.34411
2006/6/8,6331.81,-4.4368,3.53879,30.87224,-2.24216,-10.18118,-26.218409,0.84061691,-121.4102643,-5.34027,-6.90397,-9.3372,-8.53649,-5.97535,-1.42184
2006/6/7,6612.74,-1.77733,1.29561,-14.40491,-0.44397,-1.11739,-18.96996579,-6.18875096,-78.2028459,-2.50141,-3.18682,-5.44296,-3.97915,-1.46278,2.88929
2006/6/6,6730.27,0.22287,1.74527,-6.42623,-0.63378,-10.90548,-12.94153592,-15.9152957,-79.98334362,-1.40743,-1.72846,-4.17827,-2.13315,0.34413,4.60558
2006/6/5,6715.27,-3.63902,3.83085,5.12837,-1.72956,-8.15362,-21.68799081,-7.2079216,36.56627405,-2.07655,-2.26542,-4.96477,-2.30078,0.16865,4.42216
2006/6/2,6959.64,1.24719,1.17266,3.73893,-0.0947,0.66262,-5.1229286,4.27195225,49.39185816,1.03563,0.80971,-1.7499,1.35249,3.71791,7.80864
2006/6/1,6872.84,0.3767,0.77893,-16.39529,0.22398,1.28656,-9.72862161,1.13438266,0.95781068,0.07092,-0.55124,-3.31532,0.21951,2.59052,6.68849
2006/5/30,6846.95,-0.46634,1.2086,22.17539,-0.68261,-4.83705,-1.75318217,4.88235131,28.84117329,-0.31912,-1.2878,-3.97583,-0.08548,2.30654,6.37706
2006/5/29,6878.88,-0.00916,0.79769,-52.56847,0.15858,2.92765,-18.08519859,0.66538442,9.36015798,0.15517,-1.14176,-3.74953,0.45015,2.83796,6.8541
2006/5/26,6879.51,0.25961,1.71695,15.01533,-0.21786,4.93181,-11.45151309,14.91032252,-34.85691253,-0.00831,-1.56489,-3.9529,0.51642,2.93642,6.90607
2006/5/25,6861.65,-0.22385,1.0345,-20.06614,0.56855,1.17042,-22.5325739,1.84240913,-85.21233952,-0.83595,-2.4114,-4.41053,0.32212,2.76583,6.71074
2006/5/24,6877.01,0.4803,2.03642,19.2922,-0.24311,0.59433,-25.91996265,9.09564624,-48.3026049,-1.11205,-2.90943,-4.40077,0.61747,3.07188,6.96297
2006/5/23,6843.98,-1.37756,1.09413,-16.997,0.18955,-4.31933,-22.53558214,-1.38160852,-112.2948392,-2.30085,-4.06024,-5.03827,0.22033,2.69726,6.56079
2006/5/22,6938.26,-1.95856,2.44867,12.7782,-0.23926,-2.80064,-18.32262339,11.5864414,-99.05104839,-1.56198,-3.43167,-3.79261,1.66489,4.10598,7.87879
2006/5/19,7074.15,0.56714,1.21991,-7.16645,0.11285,-0.28939,7.1600464,1.52711228,-82.69349296,-0.28416,-2.2022,-1.90822,3.64987,6.0516,9.70532
2006/5/18,7034.03,-1.17713,0.8263,3.47136,0.36372,0.56193,-2.8749014,-1.45531128,-198.3942718,-1.43849,-3.20636,-2.5098,3.2052,5.63075,9.25325
2006/5/17,7116.83,0.65942,1.20782,-15.20503,0.11452,-2.56122,-16.80181183,1.1865266,-19.48029491,-1.17845,-2.44262,-1.3205,4.41272,6.83726,10.36901
2006/5/16,7069.9,-1.50568,1.84648,1.93028,0.32497,-5.84751,-19.12207769,-13.79389544,-131.5761902,-2.43814,-3.3002,-1.90298,3.88266,6.34802,9.84036
2006/5/15,7176.35,-1.42984,1.02045,-2.80265,1.15626,0.76586,-9.44953551,-11.01339253,-148.9323907,-1.80777,-1.94864,-0.34277,5.39806,7.85607,11.24337
2006/5/12,7278.96,-1.13327,0.80107,-7.6846,1.05951,2.46941,1.11807808,-0.81883701,-94.23626213,-1.19058,-0.5052,1.22548,6.86395,9.28616,12.56828
2006/5/11,7361.45,0.49909,1.44645,-27.96182,0.88588,0.59821,7.53711024,1.9710666,33.61114402,-0.30521,0.81495,2.61977,8.05839,10.43799,13.62554
2006/5/10,7324.71,-0.87689,2.07342,8.48901,0.99958,0.73243,-1.443594,-7.90747282,-20.63454399,-0.76353,0.58021,2.50878,7.77906,10.13508,13.27626
2006/5/9,7388.94,-1.15186,1.49651,2.65913,-0.10633,2.2732,-7.53223226,-14.05176702,111.6580479,0.33526,1.80278,3.74029,8.74532,11.06697,14.10738
2006/5/8,7474.05,1.38626,0.96414,-21.36773,1.73005,5.01143,-2.75658544,-5.98315777,136.3159021,1.97684,3.31288,5.24338,9.95369,12.23777,15.16454
2006/5/5,7370.44,0.34462,1.34673,8.05691,0.41471,4.65934,5.03417483,8.26843602,166.33735,1.41913,2.47063,4.38085,8.88006,11.18772,14.06147
2006/5/4,7345.04,1.39781,0.99811,11.65436,0.68081,8.46805,0.06285169,0.17599018,129.2270811,1.71602,2.49782,4.46518,8.71253,11.05192,13.84804
2006/5/3,7242.37,0.59055,0.43124,7.91295,-0.0412,4.68264,7.55799629,-1.12528044,117.3239815,0.80891,1.53847,3.57992,7.56226,9.95589,12.70837
2006/5/2,7199.6,0.38655,1.04553,6.60555,0.79221,6.39866,-12.36416475,-0.11974365,41.802082,0.72643,1.30484,3.41104,7.16307,9.5812,12.26277
2006/4/28,7171.77,0.49583,1.12049,-28.27822,0.26684,3.17257,-13.21162396,-6.38904211,49.13075798,0.63,1.20004,3.44452,6.95792,9.38479,11.9958
2006/4/27,7136.21,-0.45921,1.28836,27.11663,0.96449,9.76761,-13.0702223,-3.57070695,132.6285902,0.35545,1.01492,3.40178,6.66241,9.09362,11.63053
2006/4/26,7168.98,1.521,1.75087,-8.39879,0.68076,7.81072,1.54866329,-12.34476264,46.47149197,0.90431,1.85862,4.28844,7.26441,9.66864,12.10343
2006/4/25,7059.94,-0.51134,1.58474,11.77289,0.43137,1.51781,-18.10576743,-6.18332165,55.64383051,-0.25737,0.85344,3.31666,5.9932,8.45478,10.81683
2006/4/24,7096.04,0.04214,1.17766,-41.07163,0.75408,6.05607,-9.30482486,-9.50072334,35.64481771,0.45132,1.7845,4.25813,6.60008,9.08477,11.33465
2006/4/21,7093.05,-0.13661,0.94697,18.10155,0.1889,-2.47151,0.224785,-2.21266625,158.0768322,0.6799,2.18776,4.7249,6.70101,9.21038,11.36592
2006/4/20,7102.74,0.9005,1.08038,-4.51972,0.26281,11.23885,10.78097261,-7.19479462,124.8277073,1.21105,2.75922,5.36768,6.91794,9.49518,11.56248
2006/4/19,7038.78,0.70069,0.77043,23.3102,-0.12695,12.45628,13.8993915,-7.6027358,130.3529541,1.0152,2.36138,5.01317,6.16175,8.83681,10.8349
2006/4/18,6989.46,-0.15209,1.26993,-14.78055,0.11465,1.10097,-2.03253754,-10.7469049,58.99774954,0.97567,2.20632,4.75836,5.58459,8.34853,10.27849
2006/4/17,7000.09,0.67928,0.93117,5.70732,0.48971,5.88911,13.30286671,-9.98949998,148.0773691,1.78972,2.82439,5.2408,5.79079,8.63549,10.48302
2006/4/14,6952.54,1.3923,1.09413,-9.68367,0.63827,11.14264,23.35494839,-1.3803374,123.8489284,1.74932,2.71515,4.93182,5.2098,8.16716,9.94402
2006/4/13,6855.74,0.68906,0.57929,16.24346,1.59497,21.07833,11.52147184,-1.87081384,72.99265233,0.85975,1.93444,3.91591,3.931,7.00687,8.7422
2006/4/12,6808.5,0.75391,1.52385,21.22238,-0.41145,7.21479,14.94404802,-3.01752355,44.00989918,0.4507,1.77941,3.49675,3.29219,6.48765,8.17618
2006/4/11,6757.17,-0.34733,0.77365,-6.93075,-1.12913,2.27134,6.97266752,-15.77929793,25.04664316,0.11745,1.55814,3.02155,2.5856,5.88082,7.5441
2006/4/10,6780.64,-0.01917,0.84598,-31.86537,-1.38344,8.66344,15.3290862,-14.2431855,74.83915262,0.74754,2.3934,3.51395,2.93441,6.30456,7.92773
2006/4/7,6781.94,0.31142,1.18405,5.25315,-0.11178,-36.53321,4.57186304,11.71301788,156.140369,1.25808,3.00784,3.74621,2.99336,6.41999,8.0122
2006/4/6,6760.82,1.40841,0.74163,12.55689,-0.68749,-21.53616,12.50941328,-8.92111547,132.5388137,1.6474,3.32214,3.66405,2.73721,6.21583,7.78854
2006/4/4,6665.6,0.07261,0.48084,0.47834,-0.61259,-14.45701,15.67543826,-11.24655464,74.38882323,1.0309,2.4955,2.51383,1.42248,4.96098,6.53664
2006/4/3,6660.76,0.70247,0.84126,-10.12523,-0.35828,-5.91829,28.87006405,2.20378252,57.5462802,1.5948,2.73628,2.5717,1.38019,4.96321,6.51734
2006/3/31,6613.97,1.02677,1.02177,2.93005,-0.34823,-3.94131,21.48140359,1.008844,140.9000137,1.62108,2.26628,1.94669,0.70399,4.35712,5.8991
2006/3/30,6546.06,0.73372,0.83028,24.22074,-0.16413,-7.88503,4.59419275,7.84285459,62.95884173,1.32565,1.38283,0.97553,-0.30332,3.42497,4.96209
2006/3/29,6498.03,0.6799,0.82533,13.68941,-0.2375,-4.78542,12.86181094,6.06040546,32.78380356,1.15481,0.71713,0.16904,-1.041,2.76528,4.29502
2006/3/28,6453.85,0.49583,0.69138,7.32663,-0.04351,-1.17081,-0.92319078,7.87744645,19.01638514,0.80904,0.00545,-0.60373,-1.74216,2.14865,3.67335
2006/3/27,6421.85,0.70431,0.48443,-18.50378,-0.08136,0.61859,-6.39685955,-4.93662867,31.52922454,0.30175,-0.50241,-1.18896,-2.2644,1.71865,3.22124
2006/3/24,6376.62,0.1885,0.77683,-10.72202,-0.19113,-2.14307,0.29844746,-4.57443963,-22.4259322,-0.70235,-1.40783,-1.99795,-2.98855,1.08563,2.56419
2006/3/23,6364.6,-0.41888,1.14903,5.20097,-0.23874,-5.60689,-19.00329237,-14.01201593,-27.61679616,-1.37002,-1.77856,-2.26762,-3.208,0.95533,2.40395
2006/3/22,6391.26,-1.04471,0.83695,-11.50444,0.09246,-4.72475,-11.68337461,-9.57369413,-109.6780866,-1.38646,-1.54469,-1.97097,-2.79398,1.42512,2.83353
2006/3/21,6458.03,-0.90569,1.19308,-9.33007,-0.24001,-6.95287,-13.31032996,-17.31329868,-6.35673707,-0.73289,-0.60059,-1.1027,-1.74155,2.50438,3.86152
2006/3/20,6516.52,-0.18491,0.89732,7.85682,0.02367,-0.85109,-1.4421197,-10.29466578,-19.58096115,0.16518,0.24694,-0.37057,-0.8009,3.44162,4.75334
2006/3/17,6528.57,0.36133,0.89918,-43.00857,0.23258,-1.12408,-9.28582654,-6.81171213,-55.24124698,0.26333,0.34029,-0.30573,-0.54897,3.67717,4.96479
2006/3/16,6504.98,-0.21092,1.35271,25.98408,-0.19996,0.38553,21.77327835,4.82246154,-19.75172665,0.01814,-0.05969,-0.7889,-0.83848,3.38208,4.65649
2006/3/15,6518.7,0.90033,0.85545,9.20937,-0.07262,0.63953,7.7905901,-9.088539,6.61751571,0.28536,-0.06076,-0.6485,-0.56391,3.64544,4.88632
2006/3/14,6460.01,-1.30991,1.54283,4.43592,-0.37648,-1.89047,-10.24062331,-1.09152645,-30.02163302,-0.43749,-1.11641,-1.63586,-1.41243,2.83293,4.0514
2006/3/13,6544.63,0.82434,0.74216,-0.52189,-0.05623,1.76294,5.48314962,10.36235986,15.67090147,0.7568,0.03572,-0.39989,-0.05137,4.13733,5.32121
2006/3/10,6490.68,0.06486,0.84827,20.1998,-0.22906,0.26957,-4.5311829,-10.57076125,7.37471022,-0.16408,-0.7853,-1.27314,-0.80713,3.39136,4.56796
2006/3/9,6486.47,0.41471,0.61993,-35.23596,-0.06794,2.62295,-7.64829761,-0.33447889,-6.01535407,-0.42328,-0.82606,-1.44636,-0.83115,3.36997,4.53633
2006/3/8,6459.57,-0.53533,1.30542,7.86372,0.08767,-2.15818,-10.59564172,-13.39043931,-108.9891476,-1.326,-1.31441,-1.97536,-1.21597,3.00904,4.16636
2006/3/7,6494.15,-1.25698,0.96078,-1.10644,-0.07508,-3.326,-2.6644281,-5.79559263,-49.78411459,-1.26018,-1.03969,-1.63294,-0.64846,3.56919,4.70333
2006/3/6,6575.78,0.33639,0.77041,-18.44184,0.05609,0.14635,-3.92272844,-16.04575435,3.95589363,-0.2084,-0.078,-0.54299,0.66818,4.80989,5.91557
2006/3/3,6553.66,-1.3626,1.74204,-5.16682,-0.39947,-3.56351,-19.16715112,-25.41003471,25.85912103,-0.432,-0.56527,-0.89671,0.43361,4.54387,5.63002
2006/3/2,6642.96,0.44513,0.71125,-1.58276,-0.28213,1.98115,18.2589643,1.58379755,61.2639201,1.15584,0.5905,0.4758,1.85992,5.87894,6.92936
2006/3/1,6613.39,0.78265,1.79179,25.61975,0.22824,3.72222,23.43094399,3.06036264,-23.04081301,1.05338,0.21326,0.17522,1.54799,5.52668,6.54393
2006/2/27,6561.63,0.35677,1.30818,-3.20866,-0.32897,-0.4383,8.6673608,-6.25936291,51.98758751,0.21763,-0.57324,-0.43588,0.8754,4.84461,5.83271
2006/2/24,6538.22,0.97167,0.98528,-6.77699,-0.23104,2.13496,-13.42296394,-5.1122313,39.79945731,-0.52176,-0.93435,-0.73814,0.63097,4.57122,5.51906
2006/2/23,6474.69,-0.86506,0.95412,-9.90607,-0.63297,-4.47403,-20.38116431,-13.3694524,-24.60009894,-1.92673,-2.0123,-1.70656,-0.2343,3.70001,4.61292
2006/2/22,6530.7,-1.54363,2.21044,21.19687,-1.00447,-10.61466,-34.446033,-13.50628824,-14.18411543,-1.69336,-1.37541,-0.85283,0.71497,4.58018,5.45023
2006/2/21,6631.51,-0.82998,1.28053,2.82234,-0.50762,-1.19101,-8.9058352,-11.74283952,19.79151513,-0.3519,0.02481,0.54433,2.34277,6.08025,6.90703
2006/2/20,6686.55,0.19143,0.978,-28.20245,-0.27788,-1.32378,-1.6676781,-16.94714959,35.18389361,0.5296,0.71529,1.29369,3.27827,6.91838,7.70061
2006/2/17,6673.75,-0.15254,0.90832,-10.54292,-0.42841,-0.79847,2.15993097,-10.47633317,92.72248446,0.7112,0.4748,1.10753,3.23756,6.80969,7.55381
2006/2/16,6683.93,1.27829,0.81636,-0.29392,0.15349,2.04213,19.18483091,-3.14785672,84.24904332,1.09831,0.7448,1.21935,3.54771,7.01129,7.72257
2006/2/15,6598.49,-0.21944,0.99977,18.49729,-0.24294,-0.4178,7.76545031,4.76158002,52.80597681,-0.01925,-0.31042,-0.09908,2.45989,5.86751,6.55451
2006/2/14,6612.97,0.76637,1.10601,4.02413,0.13653,-1.08059,6.99372341,-9.79283863,-50.05673244,0.12227,0.13083,0.03776,2.81655,6.12902,6.78374
2006/2/13,6562.29,-0.49723,0.99327,-23.86755,-0.06689,-0.47632,-11.45317443,-8.00506128,-8.64370499,-0.97551,-0.28844,-0.83285,2.20046,5.45586,6.09461
2006/2/10,6594.92,-0.5339,1.17733,-4.5329,-0.09578,-0.37088,-13.94418685,-8.52585975,40.73440979,-0.95407,0.32249,-0.43443,2.80743,5.96412,6.58708
2006/2/9,6630.13,0.0908,1.20194,20.46087,0.04685,0.96031,-4.66760052,2.79683889,73.55206785,-0.41698,0.97647,0.01225,3.47605,6.50782,7.11381
2006/2/8,6624.11,-1.4488,1.36929,-38.89362,0.3365,-2.17661,-5.61735129,-29.07256285,10.91808302,-0.2125,1.08455,-0.06829,3.55416,6.47128,7.06005
2006/2/7,6720.08,0.00179,0.97667,12.17571,-0.16064,1.17738,10.70495221,-1.9163891,133.685978,1.73105,2.36781,1.38486,5.12359,7.84086,8.41887
2006/2/6,6719.96,1.86549,2.8149,-5.46178,0.42009,4.37301,9.91059239,-3.64235523,68.44170312,2.73558,2.35997,1.57508,5.33511,7.88464,8.45741
2006/2/3,6594.6,0.94653,1.19612,26.88567,0.29652,3.95249,5.0666438,2.37228144,53.95129366,1.59427,0.56091,-0.16581,3.73984,6.17946,6.75365
2006/1/25,6532.18,1.22838,0.91098,6.05591,-1.36261,-2.43919,2.08643257,15.64537306,64.53810283,0.90595,-0.58986,-1.10837,3.00794,5.31031,5.89273
2006/1/24,6451.94,1.08448,0.92491,0.0745,-0.18398,-3.31561,-1.87848608,4.35624399,-49.32530888,-0.22334,-2.15659,-2.35979,1.97265,4.15235,4.74947
2006/1/23,6381.97,-1.63993,0.687,-9.50032,-1.03557,-10.6536,-23.65769843,-4.83569472,-23.0137054,-2.13414,-3.67689,-3.54443,1.06858,3.10228,3.73242
2006/1/20,6486.63,-0.39558,1.466,-42.72296,-0.53926,-1.34926,-11.1313877,2.87615372,-2.43778938,-1.54136,-2.55973,-1.99155,2.82352,4.65624,5.30901
2006/1/19,6512.29,0.2053,1.57519,-14.45365,0.21301,-1.22745,-19.96323538,-11.55262768,-51.84489217,-1.74234,-2.4753,-1.60964,3.42489,5.05023,5.71443
2006/1/18,6498.92,-3.26393,2.43927,10.97369,-0.21595,-10.13864,-34.54922855,-18.76646132,-150.6508219,-2.60813,-2.99014,-1.74552,3.44448,4.8811,5.55367
2006/1/17,6711.04,-0.1958,0.95473,25.11036,-0.0479,-1.08677,1.41546231,-10.96755174,28.77646445,-0.07114,0.09002,1.49055,6.6946,7.91079,8.57733
2006/1/16,6724.18,0.62208,1.02057,-9.62723,-0.09403,-0.05857,4.67207378,-3.49899882,41.03038348,0.13524,0.46263,1.89364,7.12225,8.13231,8.80978
2006/1/13,6682.35,-0.64738,0.89069,-48.16469,0.0802,-2.64522,-17.32062092,-17.69811848,9.27722661,-0.54439,0.2318,1.49857,6.79199,7.60674,8.29437
2006/1/12,6725.61,-0.15285,1.05382,6.44957,-0.34568,-1.22664,-14.39689024,-9.13127592,160.6251211,0.06524,1.07278,2.37871,7.62534,8.24021,8.93997
2006/1/11,6735.89,0.42296,1.35436,14.8997,0.20827,-1.97061,4.857786,-20.10279933,34.36583931,0.26449,1.44656,2.87445,8.00821,8.418,9.13796
2006/1/10,6707.4,-0.52166,1.07708,-21.35945,0.24818,-1.05871,-4.10659706,-13.9319039,14.41025123,0.19704,1.34326,2.83503,7.87632,8.07312,8.80712
2006/1/9,6742.39,0.70554,0.81714,-22.00207,0.18127,0.48073,15.86374549,-10.27549746,63.11912885,1.05796,2.116,3.67017,8.5711,8.58892,9.331
2006/1/6,6694.82,-0.2248,1.24774,2.2482,0.18088,-0.9137,0.08183496,-5.69742952,44.24005048,1.19238,1.73061,3.34128,8.14951,7.97905,8.73947
2006/1/5,6709.87,1.39243,0.74854,-8.78013,1.00374,0.16303,12.20545189,-9.97382564,70.6853475,1.85062,2.22255,3.87885,8.5358,8.22004,8.99144
2006/1/4,6616.44,0.37286,1.36862,14.93051,-0.32472,1.553,15.30350382,-4.59335471,141.8021993,0.87074,1.28418,2.86966,7.43311,6.96171,7.75446
2006/1/3,6591.77,1.96776,2.04315,24.61519,0.10723,2.05942,31.67479557,-14.66748299,-25.76147105,0.779,1.13402,2.72378,7.24572,6.63856,7.45518
2006/1/2,6462.06,-1.33518,1.061,-20.36856,-0.08984,-2.13349,-6.62802425,-25.40393364,8.81334802,-1.02636,-0.59679,0.95787,5.51936,4.79224,5.64514
2005/12/30,6548.34,-0.41522,0.78528,-10.09324,0.53001,-1.62715,3.59947859,-15.36289585,34.97680718,0.08268,0.77545,2.34969,6.86099,6.05982,6.92544
2005/12/29,6575.53,0.77758,0.80862,32.87263,0.15773,1.41508,8.53904085,0.26133486,87.77290654,0.60445,1.48633,2.99634,7.36083,6.47989,7.3466
2005/12/28,6524.4,-0.1102,0.77611,-10.51862,0.24604,0.22772,-4.24804636,-18.10708079,1252.878498,0.31086,1.20026,2.5394,6.74737,5.79478,6.6609
2005/12/27,6531.59,-0.04869,0.98867,2.39622,0.11057,-3.44707,10.30417037,-7.94219686,24.33807951,0.58139,1.75156,2.89236,6.94757,5.93826,6.80119
2005/12/26,6534.77,0.3388,0.65729,-2.87924,0.58648,-3.35934,16.08826154,-4.17066396,37.03544017,0.9473,2.21318,3.23961,7.09682,6.02351,6.88158
2005/12/23,6512.63,1.46531,1.37935,15.82614,0.15699,1.73869,25.36697261,-14.82169905,79.67147685,0.92795,2.29299,3.16474,6.8875,5.74277,6.59997
2005/12/22,6417.2,-0.85224,1.33593,-9.6981,-0.06893,-1.83507,-6.56834107,-15.13467474,37.47362897,-0.04064,1.22687,2.02423,5.63337,4.37242,5.24038
2005/12/21,6471.89,0.68064,0.8285,9.43425,0.26748,2.53143,11.8667039,-10.40220726,60.88495714,1.29526,2.32115,3.08804,6.55591,5.19919,6.05878
2005/12/20,6427.84,-0.0557,0.47223,-20.4808,0.39848,-0.00175,2.95516291,-14.06922332,55.4294915,1.35483,1.87324,2.69489,6.05214,4.57933,5.43654
2005/12/19,6431.42,1.25524,1.00494,-12.81374,0.28757,3.4751,12.46065479,0.36347514,109.6555366,1.928,2.04809,3.03565,6.2334,4.65787,5.51036
2005/12/16,6350.69,1.45213,1.28495,42.51229,-0.07463,1.08972,21.89777626,3.33689079,93.15956449,1.20135,0.93379,2.06128,5.1742,3.46091,4.33171
2005/12/15,6258.47,0.36942,0.51061,-13.44391,0.32619,0.32924,4.30118965,-8.54802618,35.22595227,0.02141,-0.33145,0.81303,3.87775,2.04474,2.94532
2005/12/14,6235.35,-0.41425,0.84659,-6.82958,0.30727,1.65813,-13.69917391,-16.86614545,26.6106438,-0.31953,-0.57734,0.63572,3.57243,1.67054,2.60367
2005/12/13,6261.18,-0.08161,0.63385,7.10667,0.08691,3.59552,-2.84137806,-14.153493,33.92787421,-0.20648,-0.1115,1.19669,4.00484,2.05776,3.01984
2005/12/12,6266.29,0.0308,1.04869,0.36449,0.3444,-0.29502,4.52568341,-15.50897858,22.21555504,-0.40991,0.16431,1.46114,4.14312,2.12478,3.11644
2005/12/9,6264.36,0.24216,0.65046,-11.59465,0.32604,1.57317,1.00760978,-11.18497955,-12.3060407,-0.70271,0.23324,1.57658,4.17612,2.093,3.10421
2005/12/8,6249.19,-1.28545,1.47596,-20.42184,0.5437,-1.06678,-11.32341464,-12.7352705,37.81622991,-0.83384,0.20894,1.48895,3.992,1.85099,2.88743
2005/12/7,6329.52,-0.33178,1.25918,-1.42635,0.19542,-2.67503,8.60840388,-19.99919206,71.31503924,0.66507,1.69234,2.94522,5.23693,3.09079,4.13724
2005/12/6,6350.52,0.0348,0.71054,-5.3894,0.33468,-0.94738,20.23670423,-9.1701601,99.56353718,1.39053,2.34181,3.54839,5.5924,3.41744,4.47525
2005/12/5,6348.31,1.88019,1.6354,6.53015,0.43721,4.20426,14.47212256,7.82206835,44.54330568,2.02098,2.76672,3.90932,5.60824,3.39673,4.46374
2005/12/2,6228.95,0.78874,0.77608,28.31804,-0.31296,0.50515,19.160992,-9.14609579,138.9129822,0.60736,1.29667,2.45968,3.86084,1.56468,2.65619
2005/12/1,6179.82,-0.3827,0.64566,-17.91465,0.1018,-0.63509,3.49359904,-14.43026354,15.86694975,0.14324,0.70973,1.94087,3.11785,0.78183,1.90383
2005/11/30,6203.47,1.03104,0.56506,11.83194,0.29964,2.87088,0.70407641,-13.36581454,66.15602813,0.74294,1.34438,2.57409,3.49759,1.1584,2.29802
2005/11/29,6139.51,-1.0478,1.08812,-21.59862,0.07205,-0.16852,2.90895791,-16.44134995,37.0890509,-0.03065,0.57277,1.83041,2.50944,0.1365,1.29999
2005/11/28,6203.84,1.21924,0.9024,22.66084,0.25724,0.75942,23.65857966,0.24557098,75.94324926,1.26554,1.77909,3.12328,3.5313,1.16905,2.3386
2005/11/25,6128.2,0.26615,0.37168,0.97573,0.09178,-0.27557,-3.13877594,-8.49697745,44.54553216,0.3746,0.76293,2.28615,2.36447,-0.03748,1.15433
2005/11/24,6111.89,-0.19028,0.64715,0.7661,0.02926,2.31712,-10.83071316,-1.22500095,104.1125255,0.17896,0.58473,2.43053,2.12976,-0.30571,0.90439
